TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.Input,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,69,0.3,3,13,25,91698,1579025167142,0.84375,011111011111011111111111111100000000111111111111111111111111111111111111111111111111111111000011,0.8571428571428571,11111111011101,1.0,1111111,0,0,7,1,0.803921568627451,111111000011111111111111111111111111111111111111011110110000111111111111111111111111111111110000000000,0.23076923076923078,00000000000010010010010110,1.0,1111111,0.7142857142857143,0011111,0.8571428571428571,11111111101110
