TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.ParseDados,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,108,0.3,3,11,12,116415,1579024664967,0.48333333333333334,011111100000000000000000000111111111000000011111111111010101,0.7096774193548387,1111111111101010111111111000000,1.0,111111,0,0,6,2,0.4798387096774194,11111111111111111111111111111111111111111111111111111000000000000000000000000000001111111111111111111111111111111111111111111100111001110011111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2564102564102564,010010010000000000010001001001100010010,1.0,1111,0.75,1011,0.7096774193548387,1111111111011101111111011000000
