TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.Veiculo,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,112,0.3,3,90,284,151254,1579024502707,1.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,11111111111111111111111111111111111111111111111111111111111111111,1.0,111111111111,3,2,9,2,0.9683257918552036,11111111111111111111111111111111111111111111101011111111111111111111010111111111111111111111111111111111111111111111111111111111111111111111111111111110111011101111111111111111111111111111111111111111111111111111111111111,0.8860759493670886,1111111111111111101111111111111111011011111111111111111111111100111100111101011,1.0,1111111111111111111111111111111111111,1.0,1111111111111111111111111111111111111,1.0,11111111111111111111111111111111111111111111111111111111111111111
