TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.UmCarroJa,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,1009,0.3,3,75,253,1057460,1579024171672,0.5675675675675675,1111111111000010000011111111000000011001110000000011000000001100000000000000000011000000001111111111101111111111111111111111111111011111111111111000110011100001111111111111111111111111111110001101110000011100000011110000111111111111101101111111111001100111011101000000001100011011001100011000000000000000001111111111000000000111110111100000001111111111111110000001100000,0.45348837209302323,111111111111111111111111111110100100111111111111111110100100000000000110111111111010010011111110000000111100000000000000100000000000000110001000000000111001011001010000000010010000001000010101100001010000001000010111100101011101100010000011110000010100000101,1.0,11111111111111111111111111111111111111111,0,0,19,2,0.4865771812080537,11011111011111101111111101001001010011000111101111111111111011111111101001010011000000000000000111111111111111111110111111111100111110010000011011111011110011101001100001101111101100000000000000000000111011111000000000000001100000000000000000010000000000000111111111111111111110111101111100111111000000000000010000000000000000101111100101000011001010001111000000000000000000001001100000001000000000001001010000011010010110000000100010010101010100101000000000000000000000000000000000000000000011111111111111111111111111111111111111111111001111111111111111111111101101111110000000011110001111001100,0.14917127071823205,0000000100100000000000000100101010100100100100000000010010000000010010010100001011011000000010000000000000000000000000000000000000000000000000000000000100110110000000000000000000000,1.0,11111111111111111111111111111111111111111111111111,0.58,10010001111110011111010111110100110000001101111100,0.44573643410852715,111111111111110011111111111101011000111111111111111110101000000000000101111111110110100011111110000000111100000000000000100000000000001001001000000000111000111000110000000001100000000100010110100011000000000100001111100011011110100001000011110001001000110000
